,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,home score,visiting score,Win Binary,Year
0,26,4217,1916,15,4212,2013,71.0,17,3758,2265,26,3472,1502,74.5,34.0,24.0,1.0,2020
0,25,3699,1519,17,4231,2452,51.7,20,3736,1688,29,4024,1862,76.9,13.0,31.0,0.0,2020
0,19,2890,2346,22,3557,2103,47.0,26,4217,1916,15,4212,2013,71.0,36.0,20.0,1.0,2020
0,22,4620,1723,26,3726,1914,81.7,25,4014,2018,22,3051,1460,58.4,35.0,32.0,1.0,2020
0,18,4003,1351,27,3110,1783,60.1,18,4538,1466,9,4104,2564,70.5,28.0,21.0,1.0,2020
0,22,3026,1768,22,3807,1782,61.4,31,4033,1889,20,3327,1703,43.6,9.0,36.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,12,3653,2690,23,4439,1933,78.3,30.0,31.0,0.0,2020
0,16,3539,2374,21,3962,1773,72.2,27,3465,1611,23,3068,1805,34.8,34.0,20.0,1.0,2020
0,29,3327,2027,19,3798,2012,49.6,24,3448,1668,17,3859,2368,56.2,23.0,23.0,0.5,2020
0,18,4363,1532,21,4697,1677,66.9,22,3655,1647,18,3705,1814,61.3,26.0,30.0,0.0,2020
0,15,4053,1996,25,3866,1448,62.5,19,2796,1683,19,4409,1792,40.2,36.0,7.0,1.0,2020
0,16,4329,1784,19,3578,1917,69.6,21,3888,1704,22,3825,1936,64.1,16.0,21.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,21,4104,1499,12,4558,2158,68.4,23.0,26.0,0.0,2020
0,32,3451,1918,16,3807,2080,48.9,17,4626,1519,25,3945,1289,72.6,10.0,28.0,0.0,2020
0,18,3941,1971,22,4560,1529,73.5,26,4161,1788,23,3642,2541,53.8,38.0,31.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,11,4106,2118,18,3539,1805,84.3,30.0,37.0,0.0,2020
0,18,2739,3071,22,3536,1740,73.7,16,4854,1799,22,3779,1954,82.9,20.0,34.0,0.0,2020
0,19,2796,1683,19,4409,1792,40.2,32,3451,1918,16,3807,2080,48.9,28.0,37.0,0.0,2020
0,22,3655,1647,18,3705,1814,61.3,15,4053,1996,25,3866,1448,62.5,11.0,19.0,0.0,2020
0,21,4104,1499,12,4558,2158,68.4,17,3758,2265,26,3472,1502,74.5,29.0,35.0,0.0,2020
0,21,3888,1704,22,3825,1936,64.1,21,3916,2237,21,3623,2008,68.9,31.0,21.0,1.0,2020
0,24,3448,1668,17,3859,2368,56.2,25,3699,1519,17,4231,2452,51.7,33.0,25.0,1.0,2020
0,26,4161,1788,23,3642,2541,53.8,16,3539,2374,21,3962,1773,72.2,38.0,49.0,0.0,2020
0,18,4538,1466,9,4104,2564,70.5,23,4009,2283,22,4141,2151,63.2,23.0,31.0,0.0,2020
0,20,3736,1688,29,4024,1862,76.9,18,3941,1971,22,4560,1529,73.5,23.0,31.0,0.0,2020
0,17,4626,1519,25,3945,1289,72.6,16,4329,1784,19,3578,1917,69.6,38.0,31.0,1.0,2020
0,27,3465,1611,23,3068,1805,34.8,18,2739,3071,22,3536,1740,73.7,17.0,31.0,0.0,2020
0,25,4014,2018,22,3051,1460,58.4,22,3026,1768,22,3807,1782,61.4,17.0,9.0,1.0,2020
0,26,4217,1916,15,4212,2013,71.0,22,4620,1723,26,3726,1914,81.7,23.0,30.0,0.0,2020
0,31,4033,1889,20,3327,1703,43.6,29,3327,2027,19,3798,2012,49.6,20.0,25.0,0.0,2020
0,11,4106,2118,18,3539,1805,84.3,18,4363,1532,21,4697,1677,66.9,30.0,16.0,1.0,2020
0,16,4854,1799,22,3779,1954,82.9,19,2890,2346,22,3557,2103,47.0,26.0,10.0,1.0,2020
0,22,3655,1647,18,3705,1814,61.3,17,4626,1519,25,3945,1289,72.6,20.0,19.0,1.0,2020
0,18,4363,1532,21,4697,1677,66.9,21,3888,1704,22,3825,1936,64.1,16.0,23.0,0.0,2020
0,16,4854,1799,22,3779,1954,82.9,26,4217,1916,15,4212,2013,71.0,32.0,40.0,0.0,2020
0,27,3465,1611,23,3068,1805,34.8,25,4014,2018,22,3051,1460,58.4,10.0,30.0,0.0,2020
0,18,4538,1466,9,4104,2564,70.5,25,3699,1519,17,4231,2452,51.7,30.0,14.0,1.0,2020
0,19,2796,1683,19,4409,1792,40.2,21,3916,2237,21,3623,2008,68.9,10.0,30.0,0.0,2020
0,18,4003,1351,27,3110,1783,60.1,29,3327,2027,19,3798,2012,49.6,38.0,29.0,1.0,2020
0,18,2739,3071,22,3536,1740,73.7,24,3448,1668,17,3859,2368,56.2,27.0,3.0,1.0,2020
0,31,4033,1889,20,3327,1703,43.6,20,3736,1688,29,4024,1862,76.9,17.0,43.0,0.0,2020
0,26,4161,1788,23,3642,2541,53.8,22,3026,1768,22,3807,1782,61.4,37.0,34.0,1.0,2020
0,16,3539,2374,21,3962,1773,72.2,15,4053,1996,25,3866,1448,62.5,32.0,23.0,1.0,2020
0,18,3941,1971,22,4560,1529,73.5,23,4009,2283,22,4141,2151,63.2,27.0,26.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,16,4329,1784,19,3578,1917,69.6,30.0,27.0,1.0,2020
0,12,3653,2690,23,4439,1933,78.3,22,4620,1723,26,3726,1914,81.7,42.0,16.0,1.0,2020
0,21,3888,1704,22,3825,1936,64.1,22,3655,1647,18,3705,1814,61.3,16.0,23.0,0.0,2020
0,25,3699,1519,17,4231,2452,51.7,21,4104,1499,12,4558,2158,68.4,16.0,34.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,18,4363,1532,21,4697,1677,66.9,23.0,40.0,0.0,2020
0,12,3653,2690,23,4439,1933,78.3,18,4538,1466,9,4104,2564,70.5,42.0,36.0,1.0,2020
0,22,3026,1768,22,3807,1782,61.4,27,3465,1611,23,3068,1805,34.8,20.0,19.0,1.0,2020
0,18,4003,1351,27,3110,1783,60.1,16,3539,2374,21,3962,1773,72.2,38.0,7.0,1.0,2020
0,29,3327,2027,19,3798,2012,49.6,18,2739,3071,22,3536,1740,73.7,28.0,30.0,0.0,2020
0,15,4053,1996,25,3866,1448,62.5,24,3448,1668,17,3859,2368,56.2,31.0,27.0,1.0,2020
0,17,4626,1519,25,3945,1289,72.6,11,4106,2118,18,3539,1805,84.3,38.0,10.0,1.0,2020
0,31,4033,1889,20,3327,1703,43.6,25,4014,2018,22,3051,1460,58.4,24.0,16.0,1.0,2020
0,20,3736,1688,29,4024,1862,76.9,19,2796,1683,19,4409,1792,40.2,24.0,0.0,1.0,2020
0,19,2890,2346,22,3557,2103,47.0,32,3451,1918,16,3807,2080,48.9,12.0,18.0,0.0,2020
0,26,4161,1788,23,3642,2541,53.8,21,3916,2237,21,3623,2008,68.9,10.0,38.0,0.0,2020
0,22,4620,1723,26,3726,1914,81.7,16,4854,1799,22,3779,1954,82.9,17.0,26.0,0.0,2020
0,29,3327,2027,19,3798,2012,49.6,22,3026,1768,22,3807,1782,61.4,22.0,21.0,1.0,2020
0,24,3448,1668,17,3859,2368,56.2,16,3539,2374,21,3962,1773,72.2,34.0,37.0,0.0,2020
0,27,3465,1611,23,3068,1805,34.8,26,4161,1788,23,3642,2541,53.8,25.0,3.0,1.0,2020
0,18,4363,1532,21,4697,1677,66.9,21,4104,1499,12,4558,2158,68.4,22.0,23.0,0.0,2020
0,17,3758,2265,26,3472,1502,74.5,21,3888,1704,22,3825,1936,64.1,27.0,24.0,1.0,2020
0,19,2796,1683,19,4409,1792,40.2,22,4620,1723,26,3726,1914,81.7,10.0,18.0,0.0,2020
0,18,4538,1466,9,4104,2564,70.5,11,4106,2118,18,3539,1805,84.3,20.0,35.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,18,3941,1971,22,4560,1529,73.5,37.0,34.0,1.0,2020
0,19,2890,2346,22,3557,2103,47.0,31,4033,1889,20,3327,1703,43.6,6.0,33.0,0.0,2020
0,32,3451,1918,16,3807,2080,48.9,16,4854,1799,22,3779,1954,82.9,16.0,43.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,17,4626,1519,25,3945,1289,72.6,20.0,45.0,0.0,2020
0,12,3653,2690,23,4439,1933,78.3,18,4003,1351,27,3110,1783,60.1,24.0,27.0,0.0,2020
0,16,4329,1784,19,3578,1917,69.6,25,3699,1519,17,4231,2452,51.7,39.0,29.0,1.0,2020
0,25,4014,2018,22,3051,1460,58.4,22,3655,1647,18,3705,1814,61.3,24.0,10.0,1.0,2020
0,21,3888,1704,22,3825,1936,64.1,18,4363,1532,21,4697,1677,66.9,17.0,25.0,0.0,2020
0,21,4104,1499,12,4558,2158,68.4,15,4053,1996,25,3866,1448,62.5,21.0,41.0,0.0,2020
0,11,4106,2118,18,3539,1805,84.3,23,4009,2283,22,4141,2151,63.2,22.0,28.0,0.0,2020
0,22,4620,1723,26,3726,1914,81.7,19,2890,2346,22,3557,2103,47.0,24.0,21.0,1.0,2020
0,24,3448,1668,17,3859,2368,56.2,12,3653,2690,23,4439,1933,78.3,31.0,20.0,1.0,2020
0,16,3539,2374,21,3962,1773,72.2,26,4217,1916,15,4212,2013,71.0,6.0,16.0,0.0,2020
0,16,4854,1799,22,3779,1954,82.9,19,2796,1683,19,4409,1792,40.2,35.0,9.0,1.0,2020
0,20,3736,1688,29,4024,1862,76.9,25,4014,2018,22,3051,1460,58.4,28.0,17.0,1.0,2020
0,22,3655,1647,18,3705,1814,61.3,17,3758,2265,26,3472,1502,74.5,23.0,26.0,0.0,2020
0,18,3941,1971,22,4560,1529,73.5,31,4033,1889,20,3327,1703,43.6,37.0,27.0,1.0,2020
0,29,3327,2027,19,3798,2012,49.6,26,4161,1788,23,3642,2541,53.8,23.0,9.0,1.0,2020
0,32,3451,1918,16,3807,2080,48.9,16,4329,1784,19,3578,1917,69.6,31.0,30.0,1.0,2020
0,18,2739,3071,22,3536,1740,73.7,18,4003,1351,27,3110,1783,60.1,24.0,28.0,0.0,2020
0,22,3026,1768,22,3807,1782,61.4,17,4626,1519,25,3945,1289,72.6,23.0,25.0,0.0,2020
0,31,4033,1889,20,3327,1703,43.6,11,4106,2118,18,3539,1805,84.3,17.0,34.0,0.0,2020
0,22,4620,1723,26,3726,1914,81.7,18,3941,1971,22,4560,1529,73.5,44.0,34.0,1.0,2020
0,18,4363,1532,21,4697,1677,66.9,32,3451,1918,16,3807,2080,48.9,34.0,27.0,1.0,2020
0,12,3653,2690,23,4439,1933,78.3,22,3655,1647,18,3705,1814,61.3,24.0,17.0,1.0,2020
0,23,4009,2283,22,4141,2151,63.2,21,4104,1499,12,4558,2158,68.4,34.0,20.0,1.0,2020
0,15,4053,1996,25,3866,1448,62.5,18,2739,3071,22,3536,1740,73.7,10.0,24.0,0.0,2020
0,16,4854,1799,22,3779,1954,82.9,21,3888,1704,22,3825,1936,64.1,33.0,31.0,1.0,2020
0,25,3699,1519,17,4231,2452,51.7,18,4538,1466,9,4104,2564,70.5,25.0,27.0,0.0,2020
0,27,3465,1611,23,3068,1805,34.8,22,3026,1768,22,3807,1782,61.4,20.0,23.0,0.0,2020
0,16,4329,1784,19,3578,1917,69.6,26,4217,1916,15,4212,2013,71.0,26.0,31.0,0.0,2020
0,26,4161,1788,23,3642,2541,53.8,18,4003,1351,27,3110,1783,60.1,19.0,24.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,20,3736,1688,29,4024,1862,76.9,31.0,34.0,0.0,2020
0,17,4626,1519,25,3945,1289,72.6,17,3758,2265,26,3472,1502,74.5,3.0,38.0,0.0,2020
0,19,2796,1683,19,4409,1792,40.2,19,2890,2346,22,3557,2103,47.0,27.0,30.0,0.0,2020
0,12,3653,2690,23,4439,1933,78.3,15,4053,1996,25,3866,1448,62.5,17.0,34.0,0.0,2020
0,18,4003,1351,27,3110,1783,60.1,24,3448,1668,17,3859,2368,56.2,36.0,10.0,1.0,2020
0,21,4104,1499,12,4558,2158,68.4,27,3465,1611,23,3068,1805,34.8,30.0,27.0,1.0,2020
0,16,3539,2374,21,3962,1773,72.2,18,4538,1466,9,4104,2564,70.5,10.0,7.0,1.0,2020
0,11,4106,2118,18,3539,1805,84.3,25,3699,1519,17,4231,2452,51.7,24.0,20.0,1.0,2020
0,22,3026,1768,22,3807,1782,61.4,29,3327,2027,19,3798,2012,49.6,27.0,17.0,1.0,2020
0,21,3888,1704,22,3825,1936,64.1,17,4626,1519,25,3945,1289,72.6,23.0,46.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,32,3451,1918,16,3807,2080,48.9,37.0,12.0,1.0,2020
0,21,3916,2237,21,3623,2008,68.9,22,4620,1723,26,3726,1914,81.7,32.0,30.0,1.0,2020
0,25,4014,2018,22,3051,1460,58.4,18,3941,1971,22,4560,1529,73.5,23.0,16.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,31,4033,1889,20,3327,1703,43.6,27.0,13.0,1.0,2020
0,19,2890,2346,22,3557,2103,47.0,18,2739,3071,22,3536,1740,73.7,23.0,17.0,1.0,2020
0,20,3736,1688,29,4024,1862,76.9,16,4329,1784,19,3578,1917,69.6,29.0,21.0,1.0,2020
0,22,3655,1647,18,3705,1814,61.3,23,4009,2283,22,4141,2151,63.2,13.0,19.0,0.0,2020
0,18,3941,1971,22,4560,1529,73.5,21,3916,2237,21,3623,2008,68.9,28.0,21.0,1.0,2020
0,16,3539,2374,21,3962,1773,72.2,29,3327,2027,19,3798,2012,49.6,22.0,17.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,18,4363,1532,21,4697,1677,66.9,24.0,9.0,1.0,2020
0,21,3888,1704,22,3825,1936,64.1,21,4104,1499,12,4558,2158,68.4,20.0,0.0,1.0,2020
0,18,4538,1466,9,4104,2564,70.5,19,2890,2346,22,3557,2103,47.0,27.0,20.0,1.0,2020
0,25,3699,1519,17,4231,2452,51.7,18,4003,1351,27,3110,1783,60.1,3.0,27.0,0.0,2020
0,15,4053,1996,25,3866,1448,62.5,11,4106,2118,18,3539,1805,84.3,34.0,31.0,1.0,2020
0,27,3465,1611,23,3068,1805,34.8,24,3448,1668,17,3859,2368,56.2,20.0,9.0,1.0,2020
0,18,2739,3071,22,3536,1740,73.7,12,3653,2690,23,4439,1933,78.3,24.0,30.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,26,4161,1788,23,3642,2541,53.8,28.0,31.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,16,4854,1799,22,3779,1954,82.9,31.0,35.0,0.0,2020
0,32,3451,1918,16,3807,2080,48.9,20,3736,1688,29,4024,1862,76.9,20.0,13.0,1.0,2020
0,16,4329,1784,19,3578,1917,69.6,19,2796,1683,19,4409,1792,40.2,34.0,28.0,1.0,2020
0,17,4626,1519,25,3945,1289,72.6,25,4014,2018,22,3051,1460,58.4,24.0,27.0,0.0,2020
0,21,4104,1499,12,4558,2158,68.4,18,4538,1466,9,4104,2564,70.5,25.0,41.0,0.0,2020
0,26,4161,1788,23,3642,2541,53.8,27,3465,1611,23,3068,1805,34.8,16.0,41.0,0.0,2020
0,18,4363,1532,21,4697,1677,66.9,26,4217,1916,15,4212,2013,71.0,43.0,6.0,1.0,2020
0,19,2890,2346,22,3557,2103,47.0,21,3916,2237,21,3623,2008,68.9,20.0,17.0,1.0,2020
0,24,3448,1668,17,3859,2368,56.2,22,3026,1768,22,3807,1782,61.4,17.0,19.0,0.0,2020
0,25,3699,1519,17,4231,2452,51.7,16,3539,2374,21,3962,1773,72.2,25.0,27.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,21,3888,1704,22,3825,1936,64.1,28.0,27.0,1.0,2020
0,15,4053,1996,25,3866,1448,62.5,12,3653,2690,23,4439,1933,78.3,26.0,45.0,0.0,2020
0,22,4620,1723,26,3726,1914,81.7,16,4329,1784,19,3578,1917,69.6,27.0,17.0,1.0,2020
0,19,2796,1683,19,4409,1792,40.2,20,3736,1688,29,4024,1862,76.9,3.0,20.0,0.0,2020
0,32,3451,1918,16,3807,2080,48.9,17,3758,2265,26,3472,1502,74.5,3.0,31.0,0.0,2020
0,25,4014,2018,22,3051,1460,58.4,31,4033,1889,20,3327,1703,43.6,20.0,23.0,0.0,2020
0,17,4626,1519,25,3945,1289,72.6,16,4854,1799,22,3779,1954,82.9,24.0,27.0,0.0,2020
0,11,4106,2118,18,3539,1805,84.3,22,3655,1647,18,3705,1814,61.3,41.0,25.0,1.0,2020
0,29,3327,2027,19,3798,2012,49.6,18,3941,1971,22,4560,1529,73.5,17.0,23.0,0.0,2020
0,18,4003,1351,27,3110,1783,60.1,18,2739,3071,22,3536,1740,73.7,19.0,14.0,1.0,2020
0,22,3655,1647,18,3705,1814,61.3,21,4104,1499,12,4558,2158,68.4,30.0,34.0,0.0,2020
0,20,3736,1688,29,4024,1862,76.9,24,3448,1668,17,3859,2368,56.2,19.0,7.0,1.0,2020
0,18,4538,1466,9,4104,2564,70.5,15,4053,1996,25,3866,1448,62.5,20.0,26.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,25,3699,1519,17,4231,2452,51.7,27.0,24.0,1.0,2020
0,19,2796,1683,19,4409,1792,40.2,26,4217,1916,15,4212,2013,71.0,28.0,31.0,0.0,2020
0,18,4363,1532,21,4697,1677,66.9,17,3758,2265,26,3472,1502,74.5,16.0,21.0,0.0,2020
0,12,3653,2690,23,4439,1933,78.3,16,3539,2374,21,3962,1773,72.2,35.0,41.0,0.0,2020
0,18,3941,1971,22,4560,1529,73.5,22,3026,1768,22,3807,1782,61.4,12.0,17.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,25,4014,2018,22,3051,1460,58.4,28.0,38.0,0.0,2020
0,11,4106,2118,18,3539,1805,84.3,29,3327,2027,19,3798,2012,49.6,30.0,16.0,1.0,2020
0,16,4329,1784,19,3578,1917,69.6,19,2890,2346,22,3557,2103,47.0,0.0,45.0,0.0,2020
0,16,4854,1799,22,3779,1954,82.9,32,3451,1918,16,3807,2080,48.9,22.0,16.0,1.0,2020
0,31,4033,1889,20,3327,1703,43.6,22,4620,1723,26,3726,1914,81.7,24.0,34.0,0.0,2020
0,18,4003,1351,27,3110,1783,60.1,27,3465,1611,23,3068,1805,34.8,17.0,23.0,0.0,2020
0,18,2739,3071,22,3536,1740,73.7,26,4161,1788,23,3642,2541,53.8,34.0,17.0,1.0,2020
0,25,4014,2018,22,3051,1460,58.4,19,2890,2346,22,3557,2103,47.0,24.0,3.0,1.0,2020
0,21,4104,1499,12,4558,2158,68.4,11,4106,2118,18,3539,1805,84.3,24.0,31.0,0.0,2020
0,25,3699,1519,17,4231,2452,51.7,12,3653,2690,23,4439,1933,78.3,10.0,31.0,0.0,2020
0,24,3448,1668,17,3859,2368,56.2,26,4161,1788,23,3642,2541,53.8,7.0,30.0,0.0,2020
0,22,3026,1768,22,3807,1782,61.4,21,3916,2237,21,3623,2008,68.9,7.0,26.0,0.0,2020
0,22,3655,1647,18,3705,1814,61.3,18,4538,1466,9,4104,2564,70.5,36.0,7.0,1.0,2020
0,21,3888,1704,22,3825,1936,64.1,32,3451,1918,16,3807,2080,48.9,27.0,32.0,0.0,2020
0,17,4626,1519,25,3945,1289,72.6,23,4009,2283,22,4141,2151,63.2,26.0,14.0,1.0,2020
0,20,3736,1688,29,4024,1862,76.9,16,4854,1799,22,3779,1954,82.9,27.0,33.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,15,4053,1996,25,3866,1448,62.5,27.0,44.0,0.0,2020
0,18,3941,1971,22,4560,1529,73.5,19,2796,1683,19,4409,1792,40.2,40.0,3.0,1.0,2020
0,16,4329,1784,19,3578,1917,69.6,18,4363,1532,21,4697,1677,66.9,20.0,17.0,1.0,2020
0,29,3327,2027,19,3798,2012,49.6,17,3758,2265,26,3472,1502,74.5,24.0,21.0,1.0,2020
0,31,4033,1889,20,3327,1703,43.6,27,3465,1611,23,3068,1805,34.8,15.0,23.0,0.0,2020
0,22,4620,1723,26,3726,1914,81.7,18,4003,1351,27,3110,1783,60.1,23.0,7.0,1.0,2020
0,16,3539,2374,21,3962,1773,72.2,18,2739,3071,22,3536,1740,73.7,42.0,47.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,16,4329,1784,19,3578,1917,69.6,27.0,30.0,0.0,2020
0,11,4106,2118,18,3539,1805,84.3,21,3888,1704,22,3825,1936,64.1,24.0,16.0,1.0,2020
0,32,3451,1918,16,3807,2080,48.9,22,4620,1723,26,3726,1914,81.7,19.0,48.0,0.0,2020
0,15,4053,1996,25,3866,1448,62.5,18,4538,1466,9,4104,2564,70.5,27.0,20.0,1.0,2020
0,12,3653,2690,23,4439,1933,78.3,21,4104,1499,12,4558,2158,68.4,46.0,25.0,1.0,2020
0,25,4014,2018,22,3051,1460,58.4,19,2796,1683,19,4409,1792,40.2,20.0,23.0,0.0,2020
0,18,4363,1532,21,4697,1677,66.9,17,4626,1519,25,3945,1289,72.6,27.0,31.0,0.0,2020
0,20,3736,1688,29,4024,1862,76.9,19,2890,2346,22,3557,2103,47.0,22.0,12.0,1.0,2020
0,27,3465,1611,23,3068,1805,34.8,18,3941,1971,22,4560,1529,73.5,15.0,20.0,0.0,2020
0,23,4009,2283,22,4141,2151,63.2,22,3655,1647,18,3705,1814,61.3,27.0,33.0,0.0,2020
0,18,2739,3071,22,3536,1740,73.7,25,3699,1519,17,4231,2452,51.7,40.0,14.0,1.0,2020
0,22,3026,1768,22,3807,1782,61.4,16,3539,2374,21,3962,1773,72.2,6.0,20.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,29,3327,2027,19,3798,2012,49.6,33.0,26.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,16,4854,1799,22,3779,1954,82.9,29.0,32.0,0.0,2020
0,26,4161,1788,23,3642,2541,53.8,31,4033,1889,20,3327,1703,43.6,41.0,33.0,1.0,2020
0,24,3448,1668,17,3859,2368,56.2,18,4003,1351,27,3110,1783,60.1,27.0,17.0,1.0,2020
0,17,3758,2265,26,3472,1502,74.5,23,4009,2283,22,4141,2151,63.2,52.0,33.0,1.0,2020
0,21,4104,1499,12,4558,2158,68.4,17,4626,1519,25,3945,1289,72.6,7.0,47.0,0.0,2020
0,21,3916,2237,21,3623,2008,68.9,31,4033,1889,20,3327,1703,43.6,12.0,20.0,0.0,2020
0,26,4217,1916,15,4212,2013,71.0,20,3736,1688,29,4024,1862,76.9,25.0,26.0,0.0,2020
0,16,4329,1784,19,3578,1917,69.6,32,3451,1918,16,3807,2080,48.9,19.0,16.0,1.0,2020
0,19,2796,1683,19,4409,1792,40.2,16,3539,2374,21,3962,1773,72.2,23.0,16.0,1.0,2020
0,18,4538,1466,9,4104,2564,70.5,24,3448,1668,17,3859,2368,56.2,31.0,37.0,0.0,2020
0,18,4003,1351,27,3110,1783,60.1,15,4053,1996,25,3866,1448,62.5,28.0,24.0,1.0,2020
0,25,3699,1519,17,4231,2452,51.7,22,3655,1647,18,3705,1814,61.3,17.0,41.0,0.0,2020
0,27,3465,1611,23,3068,1805,34.8,21,3888,1704,22,3825,1936,64.1,13.0,20.0,0.0,2020
0,18,2739,3071,22,3536,1740,73.7,22,3026,1768,22,3807,1782,61.4,27.0,13.0,1.0,2020
0,16,4854,1799,22,3779,1954,82.9,18,4363,1532,21,4697,1677,66.9,17.0,14.0,1.0,2020
0,18,3941,1971,22,4560,1529,73.5,25,4014,2018,22,3051,1460,58.4,20.0,9.0,1.0,2020
0,26,4161,1788,23,3642,2541,53.8,29,3327,2027,19,3798,2012,49.6,37.0,17.0,1.0,2020
0,11,4106,2118,18,3539,1805,84.3,12,3653,2690,23,4439,1933,78.3,40.0,14.0,1.0,2020
